method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
nnunet_v1_seed20260520,0,v1_comparison,TB,136032_122089,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136032_122089.nii.gz,True,evaluable,22477930,5854324,5849552,5610698,238854,243626,16384752,24.96091944409472,1.062615641208955,1.0838453540873203,72.892619560609,0.9587760499171386,0.920816362167657,0.9591671293801644,0.9583852892323692,0.9856316373234544,0.0143683626765456,0.0407995867669777,16.570789493959694,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136032_122089,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136032_122089.nii.gz,True,evaluable,22477930,5843999,5719481,5645611,73870,198388,16560061,25.116240685863865,0.3286334640244898,0.882590167333024,73.67253568277862,0.97645535772968,0.9539939123356737,0.9870844924565708,0.9660526978187368,0.9955590774062968,0.0044409225937031,0.0126403170157968,10.78018779290649,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136032_122089,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136032_122089.nii.gz,True,evaluable,22477930,63016,69413,60591,8822,2425,22406092,0.2695577395249474,0.039247386213944,0.010788359960192,99.68040651430093,0.9150714722606076,0.8434394053286561,0.8729056516790803,0.9615177097879904,0.999606422759418,0.0003935772405818,0.1399961914434429,145.4630271538647,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136032_122089,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136032_122089.nii.gz,True,evaluable,22477930,70024,60952,59643,1309,10381,22406597,0.2653402693219527,0.0058234899743882,0.046183078246084,99.68265316245758,0.9107470070852676,0.8361207295361194,0.9785240845255284,0.8517508282874443,0.9999415831180298,5.841688197014036e-05,0.0186935907688792,13.28268150020062,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136032_122089,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136032_122089.nii.gz,True,evaluable,22477930,318368,309044,298910,10134,19458,22149428,1.3297932683303133,0.0450842226130253,0.0865649105589349,98.53855759849772,0.952834819863184,0.909918356661451,0.9672085528274292,0.93888204844708,0.999542680491609,0.000457319508391,0.0318310885516132,5.0,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136032_122089,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136032_122089.nii.gz,True,evaluable,22477930,1132754,1103041,1084252,18789,48502,21326387,4.823629222085842,0.0835886578523912,0.2157760968203032,94.87700602324146,0.9699028757108769,0.9415644921639922,0.9829661816741172,0.9571822302106194,0.99911975427141,0.0008802457285899,0.0165870083001251,5.795090063808867,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136032_122089,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136032_122089.nii.gz,True,evaluable,22477930,3551021,3522670,3467440,55230,83581,18871679,15.425975612523038,0.2457076785985186,0.3718358407557991,83.95648086812264,0.9803764399660658,0.9615082255783084,0.9843215515503864,0.9764628257619428,0.9970819323958288,0.0029180676041713,0.0155532732698567,5.0,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136032_122089,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136032_122089.nii.gz,False,absent_or_out_of_fov_for_fp,22477930,0,39082,0,39082,0,22438848,0.0,0.173868323284217,0.0,99.82613167671578,,,,,,,,,False,39082.0,0.0017386832328421,1.0
nnunet_v1_seed20260520,0,v1_comparison,TB,136514_122984,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136514_122984.nii.gz,True,evaluable,23198084,5846578,5850955,5782508,68447,64070,17283059,24.92666204674489,0.2950545398490669,0.2761866023073285,74.50209681109871,0.9886713719892904,0.9775965443933036,0.9883015678637076,0.9890414529661624,0.9960552703609704,0.0039447296390296,0.011707190086235,10.0,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136514_122984,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136514_122984.nii.gz,True,evaluable,23198084,6070395,5952442,5877385,75057,193010,17052632,25.33564840958417,0.3235482723486991,0.8320083675875991,73.50879495047953,0.9777035154015644,0.9563796121098984,0.9873905533224852,0.9682047049656572,0.99561779759079,0.00438220240921,0.01236443427487,7.577920694648838,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136514_122984,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136514_122984.nii.gz,True,evaluable,23198084,6358650,6455319,6301900,153419,56750,16686015,27.165605573287863,0.6613434109472145,0.2446322722169641,71.92841874354797,0.98359844635179,0.9677262326305204,0.9762337074279366,0.9910751495993646,0.9908893018613334,0.0091106981386666,0.0241276057024682,5.876796064880526,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136514_122984,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136514_122984.nii.gz,True,evaluable,23198084,61888,68053,60645,7408,1243,23128788,0.2614224519576703,0.0319336717635818,0.0053582011341971,99.70128567514456,0.9334236307247136,0.8751587393211729,0.8911436674356752,0.9799153309203724,0.9996798090749232,0.0003201909250768,0.1197001034126163,132.68068714787043,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136514_122984,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136514_122984.nii.gz,True,evaluable,23198084,60776,59175,56643,2532,4133,23134776,0.2441710272279383,0.010914694506667,0.0178161265387262,99.72709815172666,0.94443564455486,0.8947210463132621,0.9572116603295312,0.9319961827036988,0.999890566352836,0.0001094336471641,0.0416611820455442,7.056585245169774,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136514_122984,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136514_122984.nii.gz,True,evaluable,23198084,187825,192757,174921,17836,12904,22992423,0.7540321002372438,0.076885660039855,0.0556252835363472,99.11345695618655,0.9192289703664388,0.8505307277510077,0.907468989453042,0.931297750565686,0.999224867481935,0.000775132518065,0.0949607347264741,8.006287964634813,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136514_122984,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136514_122984.nii.gz,True,evaluable,23198084,1129037,1131276,1109382,21894,19655,22047153,4.782213910424671,0.0943784840161799,0.0847268248532939,95.03868078070585,0.98161803254682,0.9638996603619155,0.9806466326519788,0.9825913588305786,0.9990079317879018,0.0009920682120981,0.0193917471260906,3.521046167445302,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136514_122984,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136514_122984.nii.gz,True,evaluable,23198084,3427716,3424881,3368054,56827,59662,19713541,14.518673180078148,0.2449641961810294,0.2571850330397976,84.97917759070103,0.9830007513939606,0.9665697912179588,0.9834075986873704,0.982594240596362,0.9971256478382192,0.0028743521617807,0.0165786780468393,5.0,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136514_122984,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136514_122984.nii.gz,False,absent_or_out_of_fov_for_fp,23198084,0,42587,0,42587,0,23155497,0.0,0.1835798163331075,0.0,99.81642018366688,,,,,,,,,False,42587.0,0.001835798163331,1.0
nnunet_v1_seed20260520,0,v1_comparison,TB,136518_122095,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136518_122095.nii.gz,True,evaluable,20871313,5192259,5251525,5174988,76537,17271,15602517,24.794740992097623,0.3667090805451482,0.0827499448645133,74.75579998249272,0.9910178149988548,0.98219555283598,0.9854257572800282,0.9966737021400512,0.995118519267808,0.0048814807321921,0.0147405974933068,5.0,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136518_122095,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136518_122095.nii.gz,True,evaluable,20871313,5456204,5377138,5281046,96092,175158,15319017,25.302893018757374,0.4604022756019231,0.8392284663643347,73.39747623927637,0.9749615584922916,0.9511463365785974,0.9821295268970222,0.9678974613119304,0.9937663755734716,0.0062336244265285,0.0176115115930416,9.119985378320584,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136518_122095,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136518_122095.nii.gz,True,evaluable,20871313,5487632,5541650,5409878,131772,77754,15251909,25.9201613238228,0.6313546253654477,0.3725400505468917,73.07594400026485,0.9810027524910506,0.9627138394036092,0.9762215224707442,0.9858310469798266,0.991434299762196,0.0085657002378039,0.024012543115136,7.7027446660670895,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136518_122095,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136518_122095.nii.gz,True,evaluable,20871313,68266,34217,32624,1593,35642,20801454,0.1563102426761555,0.0076324857952156,0.1707702816780142,99.6652869898506,0.6366714479474644,0.4669978098741751,0.9534441944062892,0.4778952919462104,0.9999234246790868,7.657532091332582e-05,0.0233351888202033,53.39051876949903,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136518_122095,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136518_122095.nii.gz,True,evaluable,20871313,62637,98605,60872,37733,1765,20770943,0.2916539079261568,0.1807888176464988,0.0084565834454209,99.51910069098192,0.7550390096873023,0.6064760386569692,0.6173317783073881,0.9718217666874212,0.99818666982945,0.00181333017055,0.6024075227102192,143.98481467734234,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136518_122095,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136518_122095.nii.gz,True,evaluable,20871313,296952,283420,275313,8107,21639,20566254,1.3190976533196546,0.0388427886640385,0.1036781921674022,98.5383813658489,0.948746665931506,0.9024909935455108,0.971395808340978,0.9271296371130688,0.9996059658912372,0.0003940341087628,0.0273007085320186,7.2564836646809345,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136518_122095,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136518_122095.nii.gz,True,evaluable,20871313,1010280,1012882,992226,20656,18054,19840377,4.754018110887418,0.0989683782711705,0.0865015056791108,95.0605120051623,0.9808665840896575,0.9624515973833488,0.9796067064080516,0.9821297066159876,0.9989599735320918,0.0010400264679082,0.0204458170012273,2.9296875,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136518_122095,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136518_122095.nii.gz,True,evaluable,20871313,3248796,3254951,3190784,64167,58012,17558350,15.287893004144012,0.3074411274460787,0.277950888858789,84.12671497955112,0.9812140601410232,0.9631209283049644,0.980286339179914,0.9821435387140344,0.9963588061796168,0.0036411938203833,0.0197510092969826,5.0,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,136518_122095,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/136518_122095.nii.gz,False,absent_or_out_of_fov_for_fp,20871313,0,349,0,349,0,20870964,0.0,0.0016721516274515,0.0,99.99832784837255,,,,,,,,,False,349.0,1.6721516274515168e-05,1.0
nnunet_v1_seed20260520,0,v1_comparison,TB,146478_111610,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/146478_111610.nii.gz,True,evaluable,18008920,4018205,4159239,4010991,148248,7214,13842467,22.272246197995216,0.8231920626000894,0.0400579268495834,76.86450381255511,0.9809889251458036,0.9626872065999544,0.9643569412577636,0.9982046709911516,0.9894038296112816,0.0105961703887185,0.0368940857920389,15.0,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,146478_111610,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/146478_111610.nii.gz,True,evaluable,18008920,4580889,4598808,4421844,176964,159045,13251067,24.553632311099165,0.9826463774618356,0.8831456855824781,73.58057562585651,0.9633965042637028,0.9293780198757716,0.9615195937729952,0.9652807566391588,0.9868212994146348,0.013178700585365,0.0386309294986191,15.0,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,146478_111610,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/146478_111610.nii.gz,True,evaluable,18008920,4901401,4824439,4763674,60765,137727,13046754,26.45174724525402,0.3374161248981061,0.7647710134755443,72.44606561637234,0.979591274378357,0.9599989198265436,0.9874047531744106,0.9719004831475736,0.9953641112402736,0.0046358887597263,0.0123974757421398,10.0,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,146478_111610,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/146478_111610.nii.gz,True,evaluable,18008920,61974,58531,57354,1177,4620,17945769,0.3184755110245367,0.0065356501111671,0.025653953707385,99.64933488515692,0.9518941122774988,0.90820414561923,0.9798909979327194,0.9254526091586794,0.9999344178112533,6.558218874676505e-05,0.0189918352857649,2.762135864009952,False,,,
nnunet_v1_seed20260520,0,v1_comparison,TB,146478_111610,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_v1__seed20260520/146478_111610.nii.gz,True,evaluable,18008920,56417,53006,52182,824,4235,17951679,0.2897564096014641,0.0045755103582002,0.0235161242317695,99.68215195580856,0.95376657558283,0.9116192938627906,0.98445459004641,0.9249339738022228,0.9999541011077954,4.589889220461347e-05,0.0146055267029441,2.1836601342771385,False,,,
