method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
mednext_s_seed20260521,0,v1_comparison,TB,136032_122089,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136032_122089.nii.gz,True,evaluable,22497466,5854324,5841148,5534991,306157,319333,16336985,24.602730814217036,1.3608510398459983,1.419417635746177,72.61700051019079,0.9465186184875652,0.8984673437025453,0.9475861594330428,0.9454534801968596,0.9816046152823787,0.0183953847176212,0.0522958756638682,19.675480412965584,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136032_122089,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136032_122089.nii.gz,True,evaluable,22497466,5843999,5747825,5619483,128342,224516,16525125,24.978293110877463,0.5704731368412781,0.997961281506104,73.45327247077516,0.9695597517698682,0.9409179750452964,0.9776712060649028,0.9615817867183072,0.992293376508327,0.0077066234916729,0.0219613316155598,11.590180127617732,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136032_122089,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136032_122089.nii.gz,True,evaluable,22497466,63016,59882,52177,7705,10839,22426745,0.2319238975625077,0.0342483015642739,0.0481787593322732,99.68564904154094,0.8491106445995866,0.7377865131997567,0.8713302828896831,0.8279960644915577,0.9996565549857472,0.0003434450142526,0.1222705344674368,141.75710563874028,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136032_122089,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136032_122089.nii.gz,True,evaluable,22497466,70024,60081,57524,2557,12500,22424885,0.2556910187129519,0.0113657244775922,0.0555618130504119,99.67738144375905,0.8842703969870489,0.7925490142048195,0.95744078826917,0.8214897749343082,0.9998859878893008,0.000114012110699,0.0365160516394379,10.534718632963704,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136032_122089,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136032_122089.nii.gz,True,evaluable,22497466,318368,302615,292997,9618,25371,22169480,1.302355563066525,0.042751481433509,0.1127727007121602,98.5421202547878,0.9436554623878592,0.8933216661686779,0.9682170414553144,0.9203092019298422,0.9995663484601583,0.0004336515398417,0.030210322645492,5.187227942910309,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136032_122089,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136032_122089.nii.gz,True,evaluable,22497466,1132754,1091815,1069405,22410,63349,21342302,4.753446454814067,0.0996112184367786,0.2815828235944439,94.8653595031547,0.9614491616128789,0.9257603249408742,0.9794745446801884,0.944075236105986,0.9989510740888996,0.0010489259111005,0.0197836423442336,7.256473397209015,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136032_122089,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136032_122089.nii.gz,True,evaluable,22497466,3551021,3507050,3408591,98459,142430,18847986,15.150999672585346,0.4376448440904411,0.6330935226216143,83.7782619607026,0.9658704198356748,0.9339936100485547,0.9719254073936784,0.9598904089837824,0.9948032995108054,0.0051967004891946,0.0277269551489557,8.7346337131713,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136032_122089,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136032_122089.nii.gz,False,absent_or_out_of_fov_for_fp,22497466,0,74331,0,74331,0,22423135,0.0,0.3303972100680138,0.0,99.669602789932,,,,,,,,,False,74331.0,0.0033039721006801,1.0
mednext_s_seed20260521,0,v1_comparison,TB,136514_122984,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136514_122984.nii.gz,True,evaluable,23235331,5846578,5785651,5684765,100886,161813,17287867,24.466038379225157,0.4341922221809536,0.6964092743073038,74.40336012428659,0.977416280233135,0.9558300815271854,0.9825627228465732,0.9723234685315068,0.994198203862002,0.0058017961379979,0.0172555638529067,15.0,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136514_122984,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136514_122984.nii.gz,True,evaluable,23235331,6070395,5922717,5780044,142673,290351,17022263,24.876099247305756,0.6140347215195686,1.24960991517616,73.26025611599853,0.9638939417892536,0.9303043198625864,0.9759108868446694,0.9521693398864488,0.9916881134890336,0.0083118865109663,0.0235030834072576,10.0,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136514_122984,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136514_122984.nii.gz,True,evaluable,23235331,6358650,6560944,6281700,279244,76950,16597437,27.035121642984127,1.2018077125735802,0.3311766894992802,71.43189395494302,0.9724299385878534,0.9463393058099452,0.9574384417852064,0.9878983746549976,0.9834538556485128,0.0165461443514871,0.043915611018062,10.482220878970544,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136514_122984,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136514_122984.nii.gz,True,evaluable,23235331,61888,66770,57535,9235,4353,23164208,0.2476185942864338,0.0397455065305503,0.0187344006418501,99.69390149854117,0.8943866685320773,0.808950691056339,0.861689381458739,0.9296632626680456,0.999601483473992,0.0003985165260078,0.1492211737331954,125.14606006215725,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136514_122984,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136514_122984.nii.gz,True,evaluable,23235331,60776,58430,54592,3838,6184,23170717,0.2349525384424263,0.0165179484639147,0.0266146412977719,99.72191487179587,0.9159270506518128,0.8448942953539481,0.9343145644360774,0.8982493089377386,0.9998343873269628,0.0001656126730373,0.0631499276030011,9.765612030029295,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136514_122984,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136514_122984.nii.gz,True,evaluable,23235331,187825,184112,162769,21343,25056,23026163,0.7005236981560539,0.0918558035605346,0.1078357781948533,99.09978472008856,0.8752503784243031,0.7781735255870879,0.884075997219084,0.8665992280047917,0.9990739562015952,0.0009260437984049,0.1136323705576999,14.452852923966876,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136514_122984,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136514_122984.nii.gz,True,evaluable,23235331,1129037,1120116,1097797,22319,31240,22083975,4.724688449671752,0.0960563032220199,0.1344504194926252,95.0448048276136,0.9761870357418992,0.953481807538242,0.9800743851529664,0.9723304019265976,0.9989903780344186,0.0010096219655813,0.0197681741165258,4.8828125,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136514_122984,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136514_122984.nii.gz,True,evaluable,23235331,3427716,3395297,3294414,100883,133302,19706732,14.178468126836668,0.4341793108090433,0.5737038994624178,84.81364866289186,0.9656771868967566,0.933632299958142,0.9702874299361736,0.9611105470814968,0.994906857791814,0.005093142208186,0.0294315515054339,10.064489321992449,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136514_122984,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136514_122984.nii.gz,False,absent_or_out_of_fov_for_fp,23235331,0,97874,0,97874,0,23137457,0.0,0.421229204783009,0.0,99.57877079521698,,,,,,,,,False,97874.0,0.00421229204783,1.0
mednext_s_seed20260521,0,v1_comparison,TB,136518_122095,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136518_122095.nii.gz,True,evaluable,20906119,5192259,5306830,5147621,159209,44638,15554651,24.62255667826248,0.7615425895164951,0.2135164350686036,74.40238429715242,0.9805843154582268,0.9619082091119672,0.969999227410714,0.9914029712308264,0.9898682437033294,0.0101317562966705,0.0306627616226386,15.0,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136518_122095,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136518_122095.nii.gz,True,evaluable,20906119,5456204,5298728,5146114,152614,310090,15297301,24.615348262391503,0.7299968014149351,1.4832499518442424,73.17140498434932,0.9569775057620076,0.9175041871567235,0.9711979931787402,0.943167447551448,0.99012201685252,0.0098779831474801,0.0279707283671944,11.13451359117873,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136518_122095,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136518_122095.nii.gz,True,evaluable,20906119,5487632,5617457,5400652,216805,86980,15201682,25.832876967743275,1.0370408778405975,0.416050439586611,72.71403171482952,0.9726445236053488,0.9467458401241,0.9614051340312886,0.98414981179496,0.9859386332783496,0.0140613667216504,0.0395079334765888,9.814316478188392,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136518_122095,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136518_122095.nii.gz,True,evaluable,20906119,68266,52067,31404,20663,36862,20817190,0.1502143941685207,0.0988370916667986,0.1763215831690233,99.57462693099566,0.5219515843534193,0.353135647539048,0.603145946568844,0.4600240236721061,0.999008391123596,0.0009916088764039,0.3026836199572261,141.63827747958965,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136518_122095,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136518_122095.nii.gz,True,evaluable,20906119,62637,72372,39043,33329,23594,20810153,0.1867539355343763,0.1594222246606364,0.1128569104576511,99.54096692934732,0.5783762563977216,0.4068420065439843,0.5394765931575748,0.6233216788798953,0.9984009869368276,0.0015990130631724,0.5320976419688044,137.69933753687988,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136518_122095,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136518_122095.nii.gz,True,evaluable,20906119,296952,280503,264554,15949,32398,20593218,1.265438123642174,0.0762886693603915,0.1549689830044495,98.50330422399298,0.9162757271129351,0.8454878699652606,0.943141428077418,0.8908981923004391,0.9992261210751506,0.0007738789248493,0.0537090169454996,10.883934530020056,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136518_122095,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136518_122095.nii.gz,True,evaluable,20906119,1010280,1003908,982118,21790,28162,19874049,4.6977538011718005,0.1042278578821827,0.1347069726332276,95.06331136831278,0.9751999316846292,0.951600182158187,0.9782948238284784,0.9721245595280515,0.9989047961234508,0.0010952038765492,0.0215682781011204,4.8828125,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136518_122095,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136518_122095.nii.gz,True,evaluable,20906119,3248796,3224181,3118010,106171,130786,17551152,14.914341585829488,0.5078465304822957,0.6255871785671937,83.95222470512103,0.9633928870749888,0.929371287407596,0.967070397102396,0.9597432402650088,0.9939871406328128,0.0060128593671872,0.0326801067226135,11.13452563573377,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,136518_122095,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/136518_122095.nii.gz,False,absent_or_out_of_fov_for_fp,20906119,0,10557,0,10557,0,20895562,0.0,0.0504971774053328,0.0,99.94950282259468,,,,,,,,,False,10557.0,0.0005049717740533,1.0
mednext_s_seed20260521,0,v1_comparison,TB,146478_111610,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/146478_111610.nii.gz,True,evaluable,18045683,4018205,4152201,3991076,161125,27129,13866353,22.11651396070739,0.8928728272573556,0.1503351244727063,76.84027808756255,0.976959039734378,0.9549559379134932,0.9611952793229422,0.9932484778651164,0.988513615918699,0.011486384081301,0.0400987505615069,15.0,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,146478_111610,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/146478_111610.nii.gz,True,evaluable,18045683,4580889,4635009,4386462,248547,194427,13216247,24.30754214179646,1.3773211022270535,1.0774155791166231,73.23772117685986,0.9519337128080192,0.908276245921884,0.9463761559039044,0.9575569283604122,0.9815409727025902,0.0184590272974098,0.05425737231354,14.965872286889898,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,146478_111610,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/146478_111610.nii.gz,True,evaluable,18045683,4901401,4850869,4737114,113755,164287,13030527,26.25067723953701,0.6303723721623615,0.9103950235632534,72.20855536473736,0.9714895096218624,0.9445596507865358,0.976549562562914,0.9664816243355726,0.9913456665035032,0.0086543334964968,0.0232086703373178,10.04757056787392,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,146478_111610,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/146478_111610.nii.gz,True,evaluable,18045683,61974,57492,52105,5387,9869,17978322,0.2887394176213779,0.0298520150220969,0.0546889801843465,99.62671958717218,0.8722983945222909,0.7735188016804976,0.9063000069574896,0.8407558008196986,0.9997004511138388,0.0002995488861613,0.0869235485848904,103.92961575657873,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,146478_111610,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/146478_111610.nii.gz,True,evaluable,18045683,56417,53150,48461,4689,7956,17984577,0.2685462223846002,0.0259840539147229,0.044088106834194,99.66138161686648,0.8845911633977384,0.7930645108499984,0.9117779868297272,0.8589786766400198,0.999739344562474,0.0002606554375259,0.0831132460074091,98.4803935557636,False,,,
mednext_s_seed20260521,0,v1_comparison,TB,146478_111610,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260521/146478_111610.nii.gz,True,evaluable,18045683,179701,159883,146206,13677,33495,17852305,0.8101993147059051,0.0757909800366104,0.1856122597299309,98.92839744552757,0.8610888616660385,0.7560632543515808,0.9144561960933932,0.8136070472618405,0.999234466932744,0.0007655330672559,0.0761097601015019,17.451035156661483,False,,,
